condition_id_norm,label,drug_set
MONDO:0020128,1,"['CHEBI:134699', 'CHEBI:15765']"
MONDO:0008364,1,"['CHEBI:134699', 'CHEBI:15765', 'CHEBI:39585']"
MONDO:0005009,1,"['CHEBI:134714', 'CHEBI:9927']"
MONDO:0005252,1,"['CHEBI:134714', 'CHEBI:9927']"
MONDO:0014231,1,"['CHEBI:134718', 'CHEBI:15765', 'CHEBI:39585']"
MONDO:0002337,1,"['CHEBI:134719', 'CHEBI:6909', 'CHEBI:9421']"
MONDO:0001085,1,"['CHEBI:134719', 'CHEBI:9421']"
MONDO:0006939,1,"['CHEBI:134719', 'CHEBI:9421']"
MONDO:0100338,1,"['CHEBI:134719', 'CHEBI:9421']"
UMLS:C2189270,1,"['CHEBI:134719', 'CHEBI:9421']"
UMLS:C4727977,1,"['CHEBI:134719', 'CHEBI:9421']"
MONDO:0014231,1,"['CHEBI:134726', 'CHEBI:15765', 'CHEBI:39585']"
MONDO:0007186,1,"['CHEBI:134729', 'CHEBI:31515']"
MONDO:0005148,1,"['CHEBI:134731', 'CHEBI:6801']"
MONDO:0018076,1,"['CHEBI:134742', 'CHEBI:17076', 'CHEBI:27565', 'CHEBI:28077', 'CHEBI:3371', 'CHEBI:40009', 'CHEBI:45285', 'CHEBI:45304', 'CHEBI:45367', 'CHEBI:4877', 'CHEBI:4885', 'CHEBI:6030', 'CHEBI:72292', 'CHEBI:8382']"
UMLS:C0152915,1,"['CHEBI:134742', 'CHEBI:17076', 'CHEBI:27565', 'CHEBI:28077', 'CHEBI:3371', 'CHEBI:40009', 'CHEBI:45285', 'CHEBI:45304', 'CHEBI:45367', 'CHEBI:4877', 'CHEBI:4885', 'CHEBI:6030', 'CHEBI:72292', 'CHEBI:8382']"
UMLS:C4049392,1,"['CHEBI:134743', 'CHEBI:63580', 'UNII:G8RGG88B68']"
UMLS:C4049431,1,"['CHEBI:134743', 'CHEBI:63580', 'UNII:G8RGG88B68']"
UMLS:C4049392,1,"['CHEBI:134743', 'CHEBI:63580', 'UNII:Q46947FE7K']"
UMLS:C4049431,1,"['CHEBI:134743', 'CHEBI:63580', 'UNII:Q46947FE7K']"
UMLS:C4049392,1,"['CHEBI:134743', 'CHEBI:85083']"
HP:0033605,1,"['CHEBI:134751', 'CHEBI:16236', 'CHEBI:42355', 'CHEBI:88667']"
MONDO:0008847,1,"['CHEBI:134751', 'CHEBI:16236', 'CHEBI:42355', 'CHEBI:88667']"
HP:0032807,0,"['CHEBI:134753', 'CHEBI:28939']"
HP:0040334,1,"['CHEBI:134753', 'CHEBI:28939']"
MONDO:0001744,0,"['CHEBI:134753', 'CHEBI:28939']"
MONDO:0004514,1,"['CHEBI:134753', 'CHEBI:28939']"
MONDO:0004974,0,"['CHEBI:134753', 'CHEBI:28939']"
MONDO:0004995,0,"['CHEBI:134753', 'CHEBI:28939']"
MONDO:0005044,0,"['CHEBI:134753', 'CHEBI:28939']"
MONDO:0005267,0,"['CHEBI:134753', 'CHEBI:28939']"
MONDO:0005709,1,"['CHEBI:134753', 'CHEBI:28939']"
MONDO:0005961,1,"['CHEBI:134753', 'CHEBI:28939']"
MONDO:0006004,1,"['CHEBI:134753', 'CHEBI:28939']"
MONDO:0010138,0,"['CHEBI:134753', 'CHEBI:28939']"
MONDO:0011057,0,"['CHEBI:134753', 'CHEBI:28939']"
MONDO:0011786,1,"['CHEBI:134753', 'CHEBI:28939']"
UBERON:0002363,0,"['CHEBI:134753', 'CHEBI:28939']"
UMLS:C0342398,0,"['CHEBI:134753', 'CHEBI:28939']"
NCIT:C3244,1,"['CHEBI:134761', 'CHEBI:16914']"
HP:0003326,1,"['CHEBI:134761', 'CHEBI:31832', 'CHEBI:86541', 'CHEBI:88839']"
HP:0003419,1,"['CHEBI:134761', 'CHEBI:31832', 'CHEBI:86541', 'CHEBI:88839']"
MONDO:0005546,1,"['CHEBI:134761', 'CHEBI:31832', 'CHEBI:86541', 'CHEBI:88839']"
MONDO:0005554,1,"['CHEBI:134761', 'CHEBI:31832', 'CHEBI:86541', 'CHEBI:88839']"
MONDO:0005578,1,"['CHEBI:134761', 'CHEBI:31832', 'CHEBI:86541', 'CHEBI:88839']"
UMLS:C0038045,1,"['CHEBI:134761', 'CHEBI:31832', 'CHEBI:86541', 'CHEBI:88839']"
HP:0012042,0,"['CHEBI:134761', 'CHEBI:88839']"
UMLS:C0856716,0,"['CHEBI:134761', 'CHEBI:88839']"
HP:0012228,1,"['CHEBI:134765', 'CHEBI:46195', 'UNII:YYX637R279']"
UMLS:C0042376,1,"['CHEBI:134765', 'CHEBI:46195', 'UNII:YYX637R279']"
HP:0002829,1,"['CHEBI:134813', 'CHEBI:15409', 'CHEBI:31832', 'CHEBI:36773']"
HP:0003419,1,"['CHEBI:134813', 'CHEBI:15409', 'CHEBI:31832', 'CHEBI:36773']"
UMLS:C0009938,1,"['CHEBI:134813', 'CHEBI:15409', 'CHEBI:31832', 'CHEBI:36773']"
UMLS:C0038045,1,"['CHEBI:134813', 'CHEBI:15409', 'CHEBI:31832', 'CHEBI:36773']"
UMLS:C0410256,1,"['CHEBI:134813', 'CHEBI:15409', 'CHEBI:31832', 'CHEBI:36773']"
NCIT:C78640,1,"['CHEBI:134813', 'CHEBI:15882', 'DRUGBANK:DB11338']"
MONDO:0003014,1,"['CHEBI:134813', 'CHEBI:52010', 'CHEBI:8093']"
MONDO:0005324,1,"['CHEBI:134813', 'CHEBI:52010', 'CHEBI:8093']"
MONDO:0005709,1,"['CHEBI:134813', 'CHEBI:52010', 'CHEBI:8093']"
MONDO:0005961,1,"['CHEBI:134813', 'CHEBI:52010', 'CHEBI:8093']"
UMLS:C2317131,1,"['CHEBI:134813', 'CHEBI:52010', 'CHEBI:8093']"
HP:0012735,1,"['CHEBI:134817', 'CHEBI:2659', 'CHEBI:52010', 'CHEBI:73237']"
MONDO:0004979,1,"['CHEBI:134817', 'CHEBI:2659', 'CHEBI:52010', 'CHEBI:73237']"
MONDO:0005709,1,"['CHEBI:134817', 'CHEBI:2659', 'CHEBI:52010', 'CHEBI:73237']"
HP:0002239,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0001166,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0001866,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0002049,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0002243,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0002474,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0003240,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0003785,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0004247,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0004670,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0004966,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0005009,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0005041,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0005044,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0005154,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0005267,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0005298,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0005468,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0005485,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0007263,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0009688,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0010030,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0010602,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0018542,0,"['CHEBI:134850', 'CHEBI:17439']"
MONDO:0019142,0,"['CHEBI:134850', 'CHEBI:17439']"
UMLS:C0151664,0,"['CHEBI:134850', 'CHEBI:17439']"
UMLS:C0264714,0,"['CHEBI:134850', 'CHEBI:17439']"
UMLS:C0948998,0,"['CHEBI:134850', 'CHEBI:17439']"
UMLS:C1996939,0,"['CHEBI:134850', 'CHEBI:17439']"
HP:0003419,1,"['CHEBI:134850', 'CHEBI:17439', 'CHEBI:31749', 'CHEBI:41879', 'CHEBI:6456']"
MONDO:0002122,1,"['CHEBI:134850', 'CHEBI:17439', 'CHEBI:31749', 'CHEBI:41879', 'CHEBI:6456']"
MONDO:0006960,1,"['CHEBI:134850', 'CHEBI:17439', 'CHEBI:31749', 'CHEBI:41879', 'CHEBI:6456']"
UMLS:C0543612,1,"['CHEBI:134850', 'CHEBI:17439', 'CHEBI:31749', 'CHEBI:41879', 'CHEBI:6456']"
UMLS:C3495832,1,"['CHEBI:134850', 'CHEBI:17439', 'CHEBI:31749', 'CHEBI:41879', 'CHEBI:6456']"
HP:0002239,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0001166,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0001866,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0002049,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0002243,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0002474,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0003240,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0003785,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0004247,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0004670,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0004966,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0005009,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0005041,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0005044,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0005154,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0005267,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0005298,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0005468,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0005485,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0007263,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0009688,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0010030,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0010602,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0018542,0,"['CHEBI:134850', 'CHEBI:31749']"
MONDO:0019142,0,"['CHEBI:134850', 'CHEBI:31749']"
UMLS:C0151664,0,"['CHEBI:134850', 'CHEBI:31749']"
UMLS:C0264714,0,"['CHEBI:134850', 'CHEBI:31749']"
UMLS:C0948998,0,"['CHEBI:134850', 'CHEBI:31749']"
UMLS:C1996939,0,"['CHEBI:134850', 'CHEBI:31749']"
HP:0002239,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0001166,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0001866,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0002049,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0002243,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0002474,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0003240,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0003785,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0004247,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0004670,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0004966,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0005009,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0005041,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0005044,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0005154,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0005267,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0005298,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0005468,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0005485,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0007263,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0009688,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0010030,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0010602,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0018542,0,"['CHEBI:134850', 'CHEBI:41879']"
MONDO:0019142,0,"['CHEBI:134850', 'CHEBI:41879']"
UMLS:C0151664,0,"['CHEBI:134850', 'CHEBI:41879']"
UMLS:C0264714,0,"['CHEBI:134850', 'CHEBI:41879']"
UMLS:C0948998,0,"['CHEBI:134850', 'CHEBI:41879']"
UMLS:C1996939,0,"['CHEBI:134850', 'CHEBI:41879']"
HP:0002239,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0001166,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0001866,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0002049,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0002243,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0002474,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0003240,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0003785,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0004247,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0004670,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0004966,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0005009,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0005041,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0005044,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0005154,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0005267,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0005298,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0005468,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0005485,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0007263,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0009688,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0010030,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0010602,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0018542,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0019142,0,"['CHEBI:134850', 'CHEBI:6456']"
UMLS:C0151664,0,"['CHEBI:134850', 'CHEBI:6456']"
UMLS:C0264714,0,"['CHEBI:134850', 'CHEBI:6456']"
UMLS:C0948998,0,"['CHEBI:134850', 'CHEBI:6456']"
UMLS:C1996939,0,"['CHEBI:134850', 'CHEBI:6456']"
MONDO:0020128,1,"['CHEBI:134880', 'CHEBI:39585']"
MONDO:0011786,1,"['CHEBI:134893', 'CHEBI:52010']"
CHEBI:46195,0,"['CHEBI:134916', 'CHEBI:46195']"
HP:0002487,1,"['CHEBI:134916', 'CHEBI:46195']"
HP:0012531,1,"['CHEBI:134916', 'CHEBI:46195']"
MONDO:0001106,0,"['CHEBI:134916', 'CHEBI:46195']"
MONDO:0005002,0,"['CHEBI:134916', 'CHEBI:46195']"
MONDO:0005027,0,"['CHEBI:134916', 'CHEBI:46195']"
MONDO:0005267,0,"['CHEBI:134916', 'CHEBI:46195']"
MONDO:0008294,0,"['CHEBI:134916', 'CHEBI:46195']"
MONDO:0019514,0,"['CHEBI:134916', 'CHEBI:46195']"
UMLS:C0281856,1,"['CHEBI:135047', 'CHEBI:16236', 'CHEBI:46195']"
HP:0012735,1,"['CHEBI:135047', 'CHEBI:16714', 'CHEBI:5551']"
MONDO:0003781,1,"['CHEBI:135047', 'CHEBI:16714', 'CHEBI:5551']"
UMLS:C0281856,1,"['CHEBI:135047', 'CHEBI:46195']"
MONDO:0005709,1,"['CHEBI:135047', 'CHEBI:5779']"
MONDO:0011786,1,"['CHEBI:135047', 'CHEBI:5779']"
HP:0002829,1,"['CHEBI:135096', 'CHEBI:16914']"
HP:0003326,1,"['CHEBI:135096', 'CHEBI:16914']"
HP:0003419,1,"['CHEBI:135096', 'CHEBI:16914']"
HP:0012513,1,"['CHEBI:135096', 'CHEBI:16914']"
HP:0030834,1,"['CHEBI:135096', 'CHEBI:16914']"
HP:0032510,1,"['CHEBI:135096', 'CHEBI:16914']"
MONDO:0002406,0,"['CHEBI:135096', 'CHEBI:16914']"
MONDO:0004979,0,"['CHEBI:135096', 'CHEBI:16914']"
MONDO:0004980,0,"['CHEBI:135096', 'CHEBI:16914']"
MONDO:0016027,0,"['CHEBI:135096', 'CHEBI:16914']"
UMLS:C0009938,1,"['CHEBI:135096', 'CHEBI:16914']"
UMLS:C0038045,1,"['CHEBI:135096', 'CHEBI:16914']"
UMLS:C0080194,1,"['CHEBI:135096', 'CHEBI:16914']"
UMLS:C0423673,1,"['CHEBI:135096', 'CHEBI:16914']"
UMLS:C0751371,1,"['CHEBI:135096', 'CHEBI:16914']"
UMLS:C1271063,0,"['CHEBI:135096', 'CHEBI:16914']"
UMLS:C1623040,0,"['CHEBI:135096', 'CHEBI:16914']"
UMLS:C2609048,1,"['CHEBI:135096', 'CHEBI:16914']"
MONDO:0001249,1,"['CHEBI:135107', 'CHEBI:27902']"
MONDO:0043885,1,"['CHEBI:135107', 'CHEBI:27902']"
MONDO:0001103,1,"['CHEBI:135136', 'CHEBI:6909']"
MONDO:0002154,1,"['CHEBI:135136', 'CHEBI:6909']"
MONDO:0005292,1,"['CHEBI:135136', 'CHEBI:6909']"
MONDO:0005644,1,"['CHEBI:135136', 'CHEBI:6909']"
UMLS:C0023886,1,"['CHEBI:135136', 'CHEBI:6909']"
MONDO:0001106,1,"['CHEBI:135173', 'CHEBI:28304']"
MONDO:0005316,1,"['CHEBI:135180', 'CHEBI:7660']"
MONDO:0005993,1,"['CHEBI:135180', 'CHEBI:7660']"
MONDO:0006014,1,"['CHEBI:135180', 'CHEBI:7660']"
HP:0012735,1,"['CHEBI:135207', 'CHEBI:32219']"
HP:0001742,1,"['CHEBI:135222', 'CHEBI:8093']"
MONDO:0004514,1,"['CHEBI:135222', 'CHEBI:8093']"
MONDO:0005441,1,"['CHEBI:135222', 'CHEBI:8093']"
MONDO:0005709,1,"['CHEBI:135222', 'CHEBI:8093']"
MONDO:0005961,1,"['CHEBI:135222', 'CHEBI:8093']"
MONDO:0006031,1,"['CHEBI:135222', 'CHEBI:8093']"
HP:0012531,1,"['CHEBI:135276', 'CHEBI:15365', 'CHEBI:27732']"
UMLS:C0278139,1,"['CHEBI:135276', 'CHEBI:27732', 'CHEBI:46195']"
UMLS:C0278140,1,"['CHEBI:135276', 'CHEBI:27732', 'CHEBI:46195']"
HP:0031246,1,"['CHEBI:135276', 'CHEBI:30746']"
HP:0002910,0,"['CHEBI:135276', 'CHEBI:34910']"
MONDO:0002203,0,"['CHEBI:135276', 'CHEBI:34910']"
MONDO:0005027,0,"['CHEBI:135276', 'CHEBI:34910']"
MONDO:0021113,0,"['CHEBI:135276', 'CHEBI:34910']"
UMLS:C1623040,0,"['CHEBI:135276', 'CHEBI:34910']"
CHEBI:5931,1,"['CHEBI:135285', 'CHEBI:6801']"
CHEBI:6801,1,"['CHEBI:135285', 'CHEBI:6801']"
MONDO:0005148,1,"['CHEBI:135285', 'CHEBI:6801']"
UMLS:C0862906,1,"['CHEBI:135285', 'CHEBI:6801']"
UMLS:C3838797,1,"['CHEBI:135285', 'CHEBI:6801']"
HP:0002487,1,"['CHEBI:135303', 'CHEBI:46195']"
MONDO:0005326,1,"['CHEBI:135312', 'CHEBI:88667']"
HP:0001410,0,"['CHEBI:135360', 'CHEBI:27732']"
HP:0031273,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0000755,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0000960,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0005010,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0005041,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0005044,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0005475,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0007079,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0007263,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0008538,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0017123,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0018460,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0018925,0,"['CHEBI:135360', 'CHEBI:27732']"
UMLS:C0243026,0,"['CHEBI:135360', 'CHEBI:27732']"
UMLS:C1623040,0,"['CHEBI:135360', 'CHEBI:27732']"
MONDO:0005277,1,"['CHEBI:135360', 'CHEBI:27732', 'CHEBI:46195', 'CHEBI:64318']"
MONDO:0043537,1,"['CHEBI:135360', 'CHEBI:27732', 'CHEBI:46195', 'CHEBI:64318']"
HP:0001410,0,"['CHEBI:135360', 'CHEBI:46195']"
HP:0031273,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0000755,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0000960,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0005010,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0005041,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0005044,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0005475,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0007079,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0007263,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0008538,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0017123,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0018460,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0018925,0,"['CHEBI:135360', 'CHEBI:46195']"
UMLS:C0243026,0,"['CHEBI:135360', 'CHEBI:46195']"
UMLS:C1623040,0,"['CHEBI:135360', 'CHEBI:46195']"
MONDO:0007079,0,"['CHEBI:135360', 'CHEBI:4659']"
HP:0001410,0,"['CHEBI:135360', 'CHEBI:64318']"
HP:0031273,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0000755,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0000960,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0005010,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0005041,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0005044,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0005475,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0007079,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0007263,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0008538,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0017123,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0018460,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0018925,0,"['CHEBI:135360', 'CHEBI:64318']"
UMLS:C0243026,0,"['CHEBI:135360', 'CHEBI:64318']"
UMLS:C1623040,0,"['CHEBI:135360', 'CHEBI:64318']"
MONDO:0008487,1,"['CHEBI:135398', 'CHEBI:4903']"
MONDO:0001410,1,"['CHEBI:135402', 'CHEBI:74500']"
HP:0012735,1,"['CHEBI:135408', 'CHEBI:5551']"
MONDO:0005002,1,"['CHEBI:135408', 'CHEBI:5551']"
CHEBI:41922,0,"['CHEBI:135446', 'CHEBI:8389']"
HP:0001681,0,"['CHEBI:135446', 'CHEBI:8389']"
HP:0002910,0,"['CHEBI:135446', 'CHEBI:8389']"
MONDO:0001531,0,"['CHEBI:135446', 'CHEBI:8389']"
MONDO:0005027,0,"['CHEBI:135446', 'CHEBI:8389']"
MONDO:0005098,0,"['CHEBI:135446', 'CHEBI:8389']"
MONDO:0005628,0,"['CHEBI:135446', 'CHEBI:8389']"
MONDO:0006716,0,"['CHEBI:135446', 'CHEBI:8389']"
MONDO:0007254,0,"['CHEBI:135446', 'CHEBI:8389']"
MONDO:0016027,0,"['CHEBI:135446', 'CHEBI:8389']"
MONDO:0019142,0,"['CHEBI:135446', 'CHEBI:8389']"
NCIT:C26945,0,"['CHEBI:135446', 'CHEBI:8389']"
UMLS:C0155668,0,"['CHEBI:135446', 'CHEBI:8389']"
UMLS:C0559162,0,"['CHEBI:135446', 'CHEBI:8389']"
UMLS:C0743516,0,"['CHEBI:135446', 'CHEBI:8389']"
UMLS:C1261367,0,"['CHEBI:135446', 'CHEBI:8389']"
UMLS:C1277190,0,"['CHEBI:135446', 'CHEBI:8389']"
UniProtKB:Q865K8,0,"['CHEBI:135446', 'CHEBI:8389']"
HP:0001410,0,"['CHEBI:135492', 'CHEBI:50156']"
HP:0002153,0,"['CHEBI:135492', 'CHEBI:50156']"
HP:0002902,0,"['CHEBI:135492', 'CHEBI:50156']"
MONDO:0001166,0,"['CHEBI:135492', 'CHEBI:50156']"
UMLS:C0851300,1,"['CHEBI:135492', 'CHEBI:50156']"
MONDO:0005252,1,"['CHEBI:135492', 'CHEBI:9241']"
NCIT:C50611,1,"['CHEBI:135492', 'CHEBI:9241']"
UniProtKB:A0A8D1EIM4,1,"['CHEBI:135492', 'CHEBI:9241']"
HP:0001410,0,"['CHEBI:135499', 'CHEBI:9671']"
HP:0002153,0,"['CHEBI:135499', 'CHEBI:9671']"
HP:0002902,0,"['CHEBI:135499', 'CHEBI:9671']"
HP:0011106,0,"['CHEBI:135499', 'CHEBI:9671']"
MONDO:0000755,0,"['CHEBI:135499', 'CHEBI:9671']"
MONDO:0001106,0,"['CHEBI:135499', 'CHEBI:9671']"
MONDO:0001166,0,"['CHEBI:135499', 'CHEBI:9671']"
MONDO:0001548,0,"['CHEBI:135499', 'CHEBI:9671']"
MONDO:0001566,0,"['CHEBI:135499', 'CHEBI:9671']"
MONDO:0002476,0,"['CHEBI:135499', 'CHEBI:9671']"
MONDO:0003019,0,"['CHEBI:135499', 'CHEBI:9671']"
MONDO:0005044,1,"['CHEBI:135499', 'CHEBI:9671']"
MONDO:0005393,0,"['CHEBI:135499', 'CHEBI:9671']"
UMLS:C0851300,1,"['CHEBI:135499', 'CHEBI:9671']"
UMLS:C1142529,0,"['CHEBI:135499', 'CHEBI:9671']"
UMLS:C1623040,0,"['CHEBI:135499', 'CHEBI:9671']"
MONDO:0010643,1,"['CHEBI:135515', 'CHEBI:167707', 'UNII:4F4X42SYQ6']"
CHEBI:91326,1,"['CHEBI:135515', 'CHEBI:76612']"
MONDO:0007915,1,"['CHEBI:135515', 'UNII:4F4X42SYQ6', 'UNII:KG6VO684Z6']"
MONDO:0010643,1,"['CHEBI:135515', 'UNII:4F4X42SYQ6', 'UNII:KG6VO684Z6']"
UMLS:C0855090,1,"['CHEBI:135515', 'UNII:O43472U9X8']"
HP:0000155,1,"['CHEBI:135523', 'CHEBI:15354']"
HP:0012531,1,"['CHEBI:135523', 'CHEBI:15354']"
MONDO:0043653,1,"['CHEBI:135523', 'CHEBI:15354']"
UMLS:C0851439,1,"['CHEBI:135523', 'CHEBI:15354']"
HP:0012735,1,"['CHEBI:135527', 'CHEBI:16163']"
HP:0001945,1,"['CHEBI:135538', 'CHEBI:22652', 'CHEBI:46195']"
HP:0100607,1,"['CHEBI:135538', 'CHEBI:22652', 'CHEBI:46195']"
NCIT:C78640,1,"['CHEBI:135538', 'CHEBI:22652', 'CHEBI:46195']"
UMLS:C0751371,1,"['CHEBI:135538', 'CHEBI:22652', 'CHEBI:46195']"
