primary_drug_id_norm,secondary_drug_id_norm,condition_id_norm
['CHEBI:17439'],"['CHEBI:18385', 'CHEBI:30314']",UMLS:C0271685
['CHEBI:17439'],['CHEBI:27470'],HP:0100507
['CHEBI:17439'],['CHEBI:27470'],MONDO:0020696
['CHEBI:17439'],['CHEBI:31607'],MONDO:0001357
['CHEBI:17439'],['CHEBI:31607'],MONDO:0002280
['CHEBI:17439'],['CHEBI:31607'],MONDO:0008228
['CHEBI:17439'],"['DRUGBANK:DB11312', 'DRUGBANK:DB13148', 'DRUGBANK:DB13149', 'DRUGBANK:DB13150', 'UNII:A57KX1VL5P']",MONDO:0001244
['CHEBI:17548'],['CHEBI:31498'],HP:0033589
['CHEBI:17548'],"['CHEBI:31498', 'CHEBI:32139', 'UNII:6V88E24N5T']",MONDO:0007186
['CHEBI:17548'],"['CHEBI:31498', 'CHEBI:3311', 'CHEBI:33130']",HP:0033589
['CHEBI:17548'],"['CHEBI:31498', 'CHEBI:3311', 'CHEBI:33130']",MONDO:0007186
['CHEBI:17548'],"['CHEBI:31498', 'CHEBI:3311', 'CHEBI:33130']",UMLS:C0267167
['CHEBI:17548'],"['CHEBI:31793', 'CHEBI:3311']",HP:0034274
['CHEBI:17548'],"['CHEBI:31793', 'CHEBI:3311']",MONDO:0007186
['CHEBI:17548'],"['CHEBI:31793', 'CHEBI:3311']",UMLS:C0267167
['CHEBI:17548'],['CHEBI:32139'],MONDO:0007186
['CHEBI:17548'],"['CHEBI:32139', 'CHEBI:3311']",MONDO:0007186
['CHEBI:17548'],"['CHEBI:3311', 'CHEBI:33130']",MONDO:0007186
['CHEBI:17548'],"['CHEBI:3311', 'CHEBI:33130']",UMLS:C0267167
['CHEBI:17548'],['CHEBI:81862'],MONDO:0006896
['CHEBI:17548'],['CHEBI:81862'],MONDO:0007186
['CHEBI:17548'],['CHEBI:81862'],UMLS:C0267167
['CHEBI:17568'],['CHEBI:32188'],MONDO:0001056
['CHEBI:17568'],['CHEBI:32188'],MONDO:0001187
['CHEBI:17568'],['CHEBI:32188'],MONDO:0002691
['CHEBI:17568'],['CHEBI:32188'],MONDO:0003060
['CHEBI:17568'],['CHEBI:32188'],MONDO:0005131
['CHEBI:17568'],['CHEBI:32188'],MONDO:0005411
['CHEBI:17568'],['CHEBI:32188'],MONDO:0007254
['CHEBI:17568'],['CHEBI:32188'],MONDO:0008315
['CHEBI:17568'],['CHEBI:32188'],MONDO:0008903
['CHEBI:17568'],['CHEBI:32188'],MONDO:0010150
['CHEBI:17568'],['CHEBI:32188'],MONDO:0021040
['CHEBI:17568'],['CHEBI:32188'],MONDO:0021063
['CHEBI:17579'],"['CHEBI:18145', 'DRUGBANK:DB14235']",HP:0025017
['CHEBI:175901'],['CHEBI:27899'],UMLS:C0862432
['CHEBI:175901'],"['CHEBI:27899', 'UNII:28X28X9OKV']",MONDO:0003060
['CHEBI:175901'],"['CHEBI:27899', 'UNII:2BT4C47RUI']",UMLS:C0278987
['CHEBI:175901'],"['CHEBI:27899', 'UNII:31YO63LBSN']",MONDO:0005221
['CHEBI:175901'],"['CHEBI:27899', 'UNII:31YO63LBSN']",UMLS:C4725799
['CHEBI:175901'],"['CHEBI:27899', 'UNII:8JXN261VVA']",MONDO:0015459
['CHEBI:175901'],"['CHEBI:27899', 'UNII:DPT0O3T46P']",MONDO:0003060
['CHEBI:175901'],"['CHEBI:27899', 'UNII:DPT0O3T46P']",MONDO:0004868
['CHEBI:175901'],['CHEBI:31355'],UMLS:C0854794
['CHEBI:175901'],"['CHEBI:31355', 'UNII:2S9ZZM9Q9V']",MONDO:0002158
['CHEBI:175901'],"['CHEBI:31355', 'UNII:2S9ZZM9Q9V']",MONDO:0002691
['CHEBI:175901'],"['CHEBI:31355', 'UNII:2S9ZZM9Q9V']",MONDO:0006206
['CHEBI:175901'],"['CHEBI:31355', 'UNII:2S9ZZM9Q9V']",MONDO:0008170
['CHEBI:175901'],"['CHEBI:31355', 'UNII:2S9ZZM9Q9V']",UMLS:C0861873
['CHEBI:175901'],['CHEBI:45863'],UMLS:C0242656
['CHEBI:175901'],['CHEBI:45863'],UMLS:C0861727
['CHEBI:17606'],['CHEBI:17824'],UMLS:C0851439
['CHEBI:17606'],['CHEBI:8346'],UMLS:C4759669
['CHEBI:17630'],['CHEBI:9667'],HP:0000989
['CHEBI:17630'],['CHEBI:9667'],MONDO:0004863
['CHEBI:17630'],['CHEBI:9667'],MONDO:0004980
['CHEBI:17630'],['CHEBI:9667'],MONDO:0011438
['CHEBI:17630'],['CHEBI:9667'],UMLS:C0011974
['CHEBI:17630'],['CHEBI:9667'],UMLS:C0033777
['CHEBI:17630'],['CHEBI:9667'],UMLS:C0043241
['CHEBI:17630'],['CHEBI:9667'],UMLS:C0863090
['CHEBI:17650'],"['CHEBI:17650', 'CHEBI:29013', 'CHEBI:29013']",MONDO:0002406
['CHEBI:17650'],"['CHEBI:17650', 'CHEBI:29013', 'CHEBI:29013']",MONDO:0043233
['CHEBI:17650'],"['CHEBI:17650', 'CHEBI:7507']",HP:0100534
['CHEBI:17650'],"['CHEBI:17650', 'CHEBI:7507']",MONDO:0001718
['CHEBI:17650'],"['CHEBI:17650', 'CHEBI:7507']",MONDO:0003085
['CHEBI:17650'],"['CHEBI:17650', 'CHEBI:7507']",MONDO:0004773
['CHEBI:17650'],"['CHEBI:17650', 'CHEBI:7507']",MONDO:0005642
['CHEBI:17650'],"['CHEBI:17650', 'CHEBI:7507']",MONDO:0006814
['CHEBI:17650'],"['CHEBI:17650', 'CHEBI:7507']",UMLS:C4285790
['CHEBI:17650'],"['CHEBI:17650', 'CHEBI:7507']",UMLS:C4551678
['CHEBI:17650'],"['CHEBI:17650', 'CHEBI:7507']",UMLS:C5848914
['CHEBI:17650'],['CHEBI:17698'],MONDO:0002137
['CHEBI:17650'],['CHEBI:17698'],MONDO:0005113
['CHEBI:17650'],['CHEBI:17698'],MONDO:0021201
['CHEBI:17650'],"['CHEBI:23765', 'CHEBI:27565', 'CHEBI:28077', 'CHEBI:3371', 'CHEBI:40009', 'CHEBI:40050', 'CHEBI:45285', 'CHEBI:45304', 'CHEBI:45367', 'CHEBI:4877', 'CHEBI:4885', 'CHEBI:5587', 'CHEBI:6030', 'CHEBI:72292']",MONDO:0006052
['CHEBI:17650'],['CHEBI:2453'],MONDO:0043653
['CHEBI:17650'],['CHEBI:247956'],HP:0012390
['CHEBI:17650'],['CHEBI:247956'],MONDO:0005538
['CHEBI:17650'],['CHEBI:247956'],UMLS:C0947872
['CHEBI:17650'],"['CHEBI:247956', 'CHEBI:4853', 'CHEBI:7507']",HP:0012390
['CHEBI:17650'],"['CHEBI:247956', 'CHEBI:4853', 'CHEBI:7507']",MONDO:0000754
['CHEBI:17650'],"['CHEBI:247956', 'CHEBI:4853', 'CHEBI:7507']",MONDO:0004872
['CHEBI:17650'],"['CHEBI:247956', 'CHEBI:4853', 'CHEBI:7507']",MONDO:0005538
['CHEBI:17650'],"['CHEBI:247956', 'CHEBI:4853', 'CHEBI:7507']",UMLS:C0033775
['CHEBI:17650'],"['CHEBI:247956', 'CHEBI:7507']",MONDO:0004872
['CHEBI:17650'],"['CHEBI:28669', 'CHEBI:7507', 'CHEBI:8310']",MONDO:0002137
['CHEBI:17650'],"['CHEBI:28669', 'CHEBI:7507', 'CHEBI:8310']",MONDO:0004768
['CHEBI:17650'],"['CHEBI:28669', 'CHEBI:7507', 'CHEBI:8310']",UMLS:C4551678
['CHEBI:17650'],['CHEBI:31439'],HP:0000989
['CHEBI:17650'],['CHEBI:31439'],MONDO:0002406
['CHEBI:17650'],['CHEBI:31439'],UMLS:C0947839
['CHEBI:17650'],"['CHEBI:36560', 'CHEBI:6456', 'UNII:80EHD8I43D']",MONDO:0004872
['CHEBI:17650'],"['CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",HP:0012390
['CHEBI:17650'],"['CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",MONDO:0004872
['CHEBI:17650'],"['CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",MONDO:0005538
['CHEBI:17650'],"['CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",NCIT:C34887
['CHEBI:17650'],"['CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",UMLS:C0033775
['CHEBI:17650'],['CHEBI:3764'],MONDO:0001405
['CHEBI:17650'],['CHEBI:3764'],MONDO:0001461
['CHEBI:17650'],['CHEBI:3764'],MONDO:0005915
['CHEBI:17650'],['CHEBI:3764'],MONDO:0005984
['CHEBI:17650'],['CHEBI:3764'],UMLS:C0040938
['CHEBI:17650'],['CHEBI:3764'],UMLS:C0343863
['CHEBI:17650'],"['CHEBI:37943', 'CHEBI:7507']",UMLS:C0521833
['CHEBI:17650'],"['CHEBI:37943', 'CHEBI:7507', 'CHEBI:94514']",UMLS:C0740437
['CHEBI:17650'],"['CHEBI:37943', 'CHEBI:7507', 'CHEBI:94514']",UMLS:C1699099
['CHEBI:17650'],['CHEBI:46859'],HP:0012390
['CHEBI:17650'],['CHEBI:46859'],MONDO:0019084
['CHEBI:17650'],['CHEBI:46859'],UMLS:C0033775
['CHEBI:17650'],['CHEBI:46859'],UMLS:C4286025
['CHEBI:17650'],['CHEBI:6456'],HP:0012390
['CHEBI:17650'],['CHEBI:6456'],UMLS:C0033775
['CHEBI:17650'],['CHEBI:6456'],UMLS:C0238634
['CHEBI:17650'],"['CHEBI:6456', 'CHEBI:7507', 'CHEBI:8310']",UMLS:C0521833
['CHEBI:17650'],['CHEBI:6762'],HP:0000989
['CHEBI:17650'],['CHEBI:6762'],MONDO:0004980
['CHEBI:17650'],['CHEBI:6762'],MONDO:0005492
['CHEBI:17650'],['CHEBI:6762'],UMLS:C0021564
['CHEBI:17650'],['CHEBI:6923'],MONDO:0021201
['CHEBI:17650'],['CHEBI:6923'],MONDO:0024268
['CHEBI:17650'],['CHEBI:6923'],UMLS:C0011974
['CHEBI:17650'],['CHEBI:6923'],UMLS:C1322253
['CHEBI:17650'],['CHEBI:6923'],UMLS:C1323189
['CHEBI:17650'],['CHEBI:74460'],HP:0032004
['CHEBI:17650'],['CHEBI:74460'],HP:0033120
['CHEBI:17650'],['CHEBI:74460'],HP:0033564
['CHEBI:17650'],['CHEBI:74460'],MONDO:0001405
['CHEBI:17650'],['CHEBI:74460'],MONDO:0001461
['CHEBI:17650'],['CHEBI:74460'],MONDO:0002406
['CHEBI:17650'],['CHEBI:74460'],MONDO:0002922
['CHEBI:17650'],['CHEBI:74460'],MONDO:0004980
['CHEBI:17650'],['CHEBI:74460'],MONDO:0005230
['CHEBI:17650'],['CHEBI:74460'],MONDO:0005480
['CHEBI:17650'],['CHEBI:74460'],MONDO:0005886
['CHEBI:17650'],['CHEBI:74460'],MONDO:0005984
['CHEBI:17650'],['CHEBI:74460'],MONDO:0006552
['CHEBI:17650'],['CHEBI:74460'],MONDO:0006570
['CHEBI:17650'],['CHEBI:74460'],MONDO:0011438
['CHEBI:17650'],['CHEBI:74460'],MONDO:0021340
['CHEBI:17650'],['CHEBI:74460'],UMLS:C0033775
['CHEBI:17650'],['CHEBI:74460'],UMLS:C0040250
['CHEBI:17650'],['CHEBI:74460'],UMLS:C0086196
['CHEBI:17650'],['CHEBI:74460'],UMLS:C0151217
['CHEBI:17650'],['CHEBI:74460'],UMLS:C0241873
['CHEBI:17650'],['CHEBI:7507'],MONDO:0004592
['CHEBI:17650'],['CHEBI:7507'],MONDO:0005504
['CHEBI:17650'],['CHEBI:7507'],MONDO:0006614
['CHEBI:17650'],['CHEBI:7507'],MONDO:0025598
['CHEBI:17650'],"['CHEBI:7507', 'CHEBI:8310']",MONDO:0004795
['CHEBI:17650'],"['CHEBI:7507', 'CHEBI:8310']",MONDO:0005113
['CHEBI:17650'],"['CHEBI:7507', 'CHEBI:8310']",MONDO:0020710
['CHEBI:17650'],"['CHEBI:7507', 'CHEBI:8310']",MONDO:0021666
['CHEBI:17650'],['CHEBI:77898'],MONDO:0002040
['CHEBI:17650'],['CHEBI:8357'],MONDO:0002406
['CHEBI:17650'],['CHEBI:8357'],MONDO:0005093
['CHEBI:176844'],"['CHEBI:68642', 'CHEBI:8378']",MONDO:0007915
['CHEBI:176844'],"['CHEBI:68642', 'CHEBI:8382']",MONDO:0007915
['CHEBI:176844'],"['CHEBI:68642', 'CHEBI:8382']",MONDO:0008315
['CHEBI:17698'],"['CHEBI:27644', 'CHEBI:7507']",UMLS:C0043241
['CHEBI:17698'],"['CHEBI:27902', 'CHEBI:37943']",MONDO:0001249
['CHEBI:17698'],"['CHEBI:27902', 'CHEBI:37943']",MONDO:0001465
['CHEBI:17698'],"['CHEBI:27902', 'CHEBI:37943']",MONDO:0004055
['CHEBI:17698'],"['CHEBI:27902', 'CHEBI:37943']",MONDO:0004577
['CHEBI:17698'],"['CHEBI:27902', 'CHEBI:37943']",MONDO:0006668
['CHEBI:17698'],"['CHEBI:27902', 'CHEBI:37943']",UMLS:C0854211
['CHEBI:17698'],"['CHEBI:27902', 'CHEBI:37943']",UMLS:C4285790
['CHEBI:17698'],"['CHEBI:28674', 'CHEBI:41879']",UMLS:C0270996
['CHEBI:17698'],['CHEBI:3077'],UMLS:C0015404
['CHEBI:17698'],"['CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",HP:0100534
['CHEBI:17698'],"['CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",MONDO:0001718
['CHEBI:17698'],"['CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",MONDO:0002307
['CHEBI:17698'],"['CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",MONDO:0003085
['CHEBI:17698'],"['CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",MONDO:0003799
['CHEBI:17698'],"['CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",MONDO:0004768
['CHEBI:17698'],"['CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",MONDO:0020283
['CHEBI:17698'],"['CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",UMLS:C0271308
['CHEBI:17698'],"['CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",UMLS:C0851800
['CHEBI:17698'],"['CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",UMLS:C4285790
['CHEBI:17698'],"['CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",UMLS:C4551678
['CHEBI:17698'],['CHEBI:41879'],MONDO:0003085
['CHEBI:17698'],['CHEBI:41879'],MONDO:0005504
['CHEBI:17698'],['CHEBI:41879'],MONDO:0005642
['CHEBI:17698'],['CHEBI:41879'],MONDO:0006668
['CHEBI:17698'],['CHEBI:41879'],MONDO:0020283
['CHEBI:17698'],['CHEBI:41879'],MONDO:0043885
['CHEBI:17698'],"['CHEBI:7470', 'CHEBI:8378']",UMLS:C0270996
['CHEBI:17698'],"['CHEBI:7470', 'CHEBI:8378']",UMLS:C4551678
['CHEBI:17698'],['CHEBI:8378'],UMLS:C0863090
['CHEBI:17716'],"['CHEBI:5134', 'CHEBI:9012']",CHEBI:35523
['CHEBI:17716'],"['CHEBI:5134', 'CHEBI:9012']",MONDO:0005002
['CHEBI:177427'],['CHEBI:177866'],MONDO:0002137
['CHEBI:177427'],"['CHEBI:177866', 'CHEBI:247956']",HP:0012390
['CHEBI:177427'],"['CHEBI:177866', 'CHEBI:247956']",MONDO:0005538
['CHEBI:177427'],['CHEBI:6456'],MONDO:0004872
['CHEBI:177427'],['CHEBI:6456'],UMLS:C0234251
['CHEBI:17754'],['CHEBI:17924'],HP:0033050
['CHEBI:17754'],['CHEBI:17924'],MONDO:0002203
['CHEBI:17754'],['CHEBI:17924'],NCIT:C50748
['CHEBI:17754'],"['CHEBI:17924', 'CHEBI:30769']",MONDO:0002203
['CHEBI:17754'],"['CHEBI:18145', 'CHEBI:28125', 'CHEBI:28364', 'DRUGBANK:DB14233']",MONDO:0005137
['CHEBI:17754'],['CHEBI:26710'],MONDO:0006810
['CHEBI:17754'],['CHEBI:26710'],MONDO:0006875
['CHEBI:17754'],"['CHEBI:26710', 'CHEBI:28757']",MONDO:0006684
['CHEBI:17754'],"['CHEBI:26710', 'CHEBI:28757']",MONDO:0006810
['CHEBI:17754'],"['CHEBI:34683', 'CHEBI:34683']",MONDO:0002203
['CHEBI:17754'],"['CHEBI:53426', 'UNII:K679OBS311']",MONDO:0006733
['CHEBI:17754'],"['CHEBI:53426', 'UNII:K679OBS311']",UMLS:C0234655
['CHEBI:17754'],"['CHEBI:53426', 'UNII:K679OBS311']",UMLS:C0948595
['CHEBI:17754'],['CHEBI:6456'],MONDO:0004872
['CHEBI:17754'],['CHEBI:6456'],UMLS:C2242737
['CHEBI:17754'],['UNII:8191EN8ZMD'],HP:0000155
['CHEBI:17754'],['UNII:K679OBS311'],MONDO:0006733
['CHEBI:17754'],['UNII:K679OBS311'],NCIT:C187286
['CHEBI:17754'],['UNII:K679OBS311'],UMLS:C0234655
['CHEBI:17754'],['UNII:K679OBS311'],UMLS:C0948595
['CHEBI:177605'],"['CHEBI:39867', 'CHEBI:7735']",MONDO:0004985
['CHEBI:177605'],"['CHEBI:6504', 'CHEBI:7735']",MONDO:0004985
['CHEBI:177605'],['CHEBI:7735'],MONDO:0004985
['CHEBI:177605'],['CHEBI:7735'],MONDO:0005090
['CHEBI:177836'],"['CHEBI:22907', 'CHEBI:28445', 'CHEBI:28748']",MONDO:0004952
['CHEBI:177836'],"['CHEBI:27375', 'CHEBI:28748', 'UNII:7XL5ISS668']",UMLS:C0855068
['CHEBI:17823'],['CHEBI:2567'],MONDO:0005298
['CHEBI:17833'],['CHEBI:18208'],MONDO:0005025
['CHEBI:17833'],['CHEBI:3077'],HP:0000989
['CHEBI:17833'],['CHEBI:3077'],MONDO:0002137
['CHEBI:17833'],['CHEBI:3077'],MONDO:0002406
['CHEBI:17833'],['CHEBI:3077'],MONDO:0004795
['CHEBI:17833'],['CHEBI:3077'],MONDO:0021201
['CHEBI:17833'],['CHEBI:3077'],UMLS:C4551678
['CHEBI:17833'],"['CHEBI:3077', 'CHEBI:3764']",MONDO:0021201
['CHEBI:17833'],"['CHEBI:3077', 'CHEBI:74460']",MONDO:0005230
['CHEBI:17833'],"['CHEBI:3077', 'CHEBI:74460', 'CHEBI:9620']",NCIT:C3137
['CHEBI:17833'],['CHEBI:3393'],MONDO:0037398
['CHEBI:17833'],['CHEBI:41879'],MONDO:0005642
['CHEBI:17833'],['CHEBI:41879'],MONDO:0006668
['CHEBI:17833'],['CHEBI:41879'],MONDO:0023865
['CHEBI:17833'],['CHEBI:41879'],UMLS:C0015404
['CHEBI:17833'],['CHEBI:41879'],UMLS:C4551678
['CHEBI:17833'],"['CHEBI:45924', 'CHEBI:9332']",MONDO:0005683
['CHEBI:17833'],['CHEBI:5108'],HP:0000989
['CHEBI:17833'],['CHEBI:5108'],MONDO:0004863
['CHEBI:17833'],['CHEBI:5108'],MONDO:0005230
['CHEBI:17833'],['CHEBI:5108'],NCIT:C111970
['CHEBI:17833'],['CHEBI:5108'],UMLS:C0043241
['CHEBI:17833'],['CHEBI:5108'],UMLS:C0863090
['CHEBI:17833'],['CHEBI:5108'],UMLS:C1290009
['CHEBI:17833'],['CHEBI:5108'],UMLS:C1736135
['CHEBI:17924'],"['CHEBI:30769', 'UNII:D0Y70F2B9J']",MONDO:0002203
['CHEBI:17924'],['CHEBI:534'],MONDO:0002203
['CHEBI:17924'],['CHEBI:534'],MONDO:0004566
['CHEBI:17987'],['CHEBI:30746'],HP:0033050
['CHEBI:17987'],"['CHEBI:30746', 'CHEBI:48220']",HP:0032143
['CHEBI:17987'],"['CHEBI:30746', 'CHEBI:48220']",HP:0033050
['CHEBI:17987'],"['CHEBI:30746', 'CHEBI:48220']",UMLS:C0555971
['CHEBI:17987'],"['CHEBI:30746', 'CHEBI:48220']",UMLS:C0729771
['CHEBI:17997'],['CHEBI:25805'],HP:0012418
['CHEBI:18067'],"['CHEBI:22984', 'CHEBI:27300']",MONDO:0001068
['CHEBI:18067'],"['CHEBI:22984', 'CHEBI:27300']",MONDO:0005298
['CHEBI:18067'],"['CHEBI:22984', 'CHEBI:27300']",MONDO:0005516
['CHEBI:18067'],"['CHEBI:22984', 'CHEBI:27300']",MONDO:0100471
['CHEBI:18067'],"['CHEBI:22984', 'CHEBI:27300']",UMLS:C0392519
['CHEBI:18067'],['CHEBI:28865'],MONDO:0009211
['CHEBI:18145'],['CHEBI:27436'],UMLS:C1963961
['CHEBI:18220'],"['CHEBI:27300', 'CHEBI:3311']",HP:0031217
['CHEBI:18220'],"['CHEBI:27300', 'CHEBI:3311']",MONDO:0005298
['CHEBI:18248'],['CHEBI:192761'],MONDO:0001357
['CHEBI:18248'],['CHEBI:192761'],MONDO:0002280
['CHEBI:18248'],['CHEBI:22652'],MONDO:0001357
['CHEBI:18248'],['CHEBI:22652'],MONDO:0002280
['CHEBI:18248'],['CHEBI:22652'],UMLS:C0240066
['CHEBI:18248'],['CHEBI:27363'],UMLS:C0235950
['CHEBI:18248'],['UNII:6897GXD6OE'],MONDO:0001357
['CHEBI:18250'],"['CHEBI:22652', 'CHEBI:29035', 'CHEBI:47977', 'DRUGBANK:DB14276']",MONDO:0005578
['CHEBI:18250'],['CHEBI:47977'],MONDO:0005578
['CHEBI:18250'],"['CHEBI:47977', 'CHEBI:5855']",HP:0003418
['CHEBI:18250'],"['CHEBI:47977', 'CHEBI:5855']",MONDO:0005578
['CHEBI:18250'],"['CHEBI:47977', 'CHEBI:9349']",MONDO:0005416
['CHEBI:18250'],"['CHEBI:47977', 'CHEBI:9349']",MONDO:0005578
['CHEBI:18250'],['UNII:B1QE5P712K'],MONDO:0006733
['CHEBI:18258'],['CHEBI:18332'],MONDO:0006742
['CHEBI:18258'],['CHEBI:18332'],MONDO:0009718
['CHEBI:18332'],['CHEBI:8346'],MONDO:0002108
['CHEBI:18332'],['CHEBI:8346'],MONDO:0005397
['CHEBI:18332'],['CHEBI:8346'],MONDO:0009718
['CHEBI:18385'],['CHEBI:75832'],MONDO:0001357
['CHEBI:18420'],"['CHEBI:27300', 'CHEBI:3311']",MONDO:0001068
['CHEBI:18420'],"['CHEBI:27300', 'CHEBI:3311']",MONDO:0005298
['CHEBI:187892'],['CHEBI:3614'],MONDO:0006723
['CHEBI:187892'],['CHEBI:3614'],UMLS:C0011389
['CHEBI:188719'],['CHEBI:40237'],MONDO:0005148
['CHEBI:188719'],['CHEBI:6801'],MONDO:0005148
['CHEBI:188986'],['CHEBI:9599'],MONDO:0006875
['CHEBI:190513'],['CHEBI:27300'],MONDO:0005298
['CHEBI:190513'],['CHEBI:27300'],MONDO:0100471
['CHEBI:190513'],['CHEBI:27300'],UMLS:C0392519
['CHEBI:190513'],"['CHEBI:27300', 'CHEBI:3309', 'CHEBI:3311']",MONDO:0004271
['CHEBI:190513'],"['CHEBI:27300', 'CHEBI:3309', 'CHEBI:3311']",MONDO:0005298
['CHEBI:194135'],['CHEBI:8378'],UMLS:C0339219
['CHEBI:204734'],['CHEBI:74460'],MONDO:0002137
['CHEBI:205919'],['CHEBI:7507'],MONDO:0004605
['CHEBI:205919'],['CHEBI:7507'],UMLS:C1302752
['CHEBI:223316'],['CHEBI:91231'],MONDO:0005920
['CHEBI:22469'],['CHEBI:27961'],MONDO:0002258
['CHEBI:22469'],['CHEBI:27961'],MONDO:0003014
['CHEBI:22469'],['CHEBI:27961'],MONDO:0004777
['CHEBI:22469'],['CHEBI:27961'],MONDO:0005709
['CHEBI:22469'],['CHEBI:27961'],UMLS:C0949070
['CHEBI:22652'],['CHEBI:22652'],MONDO:0009412
['CHEBI:22652'],"['CHEBI:22652', 'CHEBI:26710', 'CHEBI:30742', 'CHEBI:32149', 'CHEBI:32588']",MONDO:0005265
['CHEBI:22652'],"['CHEBI:27470', 'CHEBI:31607']",HP:0100507
['CHEBI:22652'],"['CHEBI:27470', 'CHEBI:31607']",UMLS:C0240066
['CHEBI:22652'],"['CHEBI:27470', 'UNII:UM5219H89V']",MONDO:0001357
['CHEBI:22652'],"['CHEBI:27470', 'UNII:UM5219H89V']",UMLS:C0240066
['CHEBI:22652'],"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:52010']",MONDO:0005709
['CHEBI:22652'],"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:52010']",MONDO:0005812
['CHEBI:22652'],"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:52010', 'CHEBI:6043']",HP:0001742
['CHEBI:22652'],"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:52010', 'CHEBI:6043']",HP:0001945
['CHEBI:22652'],"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:52010', 'CHEBI:6043']",MONDO:0003014
['CHEBI:22652'],"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:52010', 'CHEBI:6043']",MONDO:0005812
['CHEBI:22652'],"['CHEBI:28939', 'CHEBI:46195']",MONDO:0005709
['CHEBI:22652'],"['CHEBI:28939', 'CHEBI:46195']",MONDO:0005812
['CHEBI:22652'],['CHEBI:31608'],UMLS:C0240066
['CHEBI:22652'],['CHEBI:3183'],MONDO:0005271
['CHEBI:22652'],"['CHEBI:31990', 'CHEBI:46195', 'CHEBI:8093']",MONDO:0005709
['CHEBI:22652'],"['CHEBI:31990', 'CHEBI:46195', 'CHEBI:8093']",MONDO:0005812
['CHEBI:22652'],['CHEBI:41872'],HP:0000155
['CHEBI:22652'],['CHEBI:41872'],MONDO:0001039
['CHEBI:22652'],['CHEBI:41872'],MONDO:0006771
['CHEBI:22652'],"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:8093']",HP:0001945
['CHEBI:22652'],"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:8093']",HP:0025143
['CHEBI:22652'],"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:8093']",MONDO:0005709
['CHEBI:22652'],"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:8093']",MONDO:0005812
['CHEBI:22652'],['CHEBI:46195'],HP:0001945
['CHEBI:22652'],['CHEBI:46195'],HP:0012531
['CHEBI:22652'],['CHEBI:46195'],HP:0100607
['CHEBI:22652'],['CHEBI:46195'],MONDO:0005709
['CHEBI:22652'],['CHEBI:46195'],MONDO:0005812
['CHEBI:22652'],['CHEBI:46195'],UMLS:C0743842
['CHEBI:22652'],"['CHEBI:46195', 'CHEBI:52010']",MONDO:0005709
['CHEBI:22652'],"['CHEBI:46195', 'CHEBI:52010']",MONDO:0005812
['CHEBI:22652'],"['CHEBI:46195', 'CHEBI:8093']",MONDO:0005812
['CHEBI:22652'],"['CHEBI:48213', 'CHEBI:48220']",HP:0033050
['CHEBI:22652'],"['CHEBI:48213', 'CHEBI:48220']",UMLS:C0555971
['CHEBI:22652'],"['CHEBI:48213', 'CHEBI:48220']",UMLS:C0729771
['CHEBI:22652'],"['CHEBI:51209', 'CHEBI:5855']",MONDO:0005709
['CHEBI:22652'],"['CHEBI:51209', 'CHEBI:5855']",MONDO:0005812
['CHEBI:22652'],['CHEBI:52010'],MONDO:0005271
['CHEBI:22652'],['CHEBI:5855'],HP:0001945
['CHEBI:22652'],['CHEBI:5855'],HP:0012531
['CHEBI:22652'],['CHEBI:75832'],MONDO:0001357
['CHEBI:22652'],['CHEBI:75832'],UMLS:C0240066
['CHEBI:22652'],['UNII:N667F17JP1'],HP:0001945
['CHEBI:229222'],['CHEBI:31638'],MONDO:0005151
['CHEBI:229539'],['CHEBI:9321'],MONDO:0025598
['CHEBI:229630'],['CHEBI:4636'],HP:0012735
['CHEBI:229630'],['UNII:61ZBX54883'],HP:0012735
['CHEBI:229764'],['CHEBI:41879'],CHEBI:91326
