drug_set,condition_id_norm,label,missing_drug_ids,missing_disease_id,reason
"['CHEBI:76612', 'UNII:O43472U9X8']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['CHEBI:8093', 'CHEBI:8461']",UMLS:C0749874,1,[],UMLS:C0749874,missing_disease
"['CHEBI:81916', 'DRUGBANK:DB10448']",UMLS:C0267167,1,['DRUGBANK:DB10448'],,missing_drug
"['CHEBI:81916', 'DRUGBANK:DB14016']",HP:0033589,1,['DRUGBANK:DB14016'],,missing_drug
"['CHEBI:81916', 'DRUGBANK:DB14016']",MONDO:0001684,1,['DRUGBANK:DB14016'],,missing_drug
"['CHEBI:81916', 'DRUGBANK:DB14016']",NCIT:C78213,1,['DRUGBANK:DB14016'],NCIT:C78213,missing_drug+missing_disease
"['CHEBI:8232', 'CHEBI:9421']",UMLS:C4727977,1,[],UMLS:C4727977,missing_disease
"['CHEBI:8232', 'CHEBI:9421']",UMLS:C5577613,1,[],UMLS:C5577613,missing_disease
"['CHEBI:82977', 'CHEBI:85083']",UMLS:C4049392,1,[],UMLS:C4049392,missing_disease
"['CHEBI:82977', 'CHEBI:85083']",UMLS:C4049395,1,[],UMLS:C4049395,missing_disease
"['CHEBI:82977', 'CHEBI:85083']",UMLS:C4049435,1,[],UMLS:C4049435,missing_disease
"['CHEBI:8378', 'CHEBI:9468']",RXCUI:1430114,1,[],RXCUI:1430114,missing_disease
"['CHEBI:85083', 'CHEBI:85089']",UMLS:C4049392,1,[],UMLS:C4049392,missing_disease
"['CHEBI:85083', 'CHEBI:85089']",UMLS:C4049418,1,[],UMLS:C4049418,missing_disease
"['CHEBI:85083', 'CHEBI:85089']",UMLS:C4049420,1,[],UMLS:C4049420,missing_disease
"['CHEBI:85083', 'CHEBI:85089']",UMLS:C4049431,1,[],UMLS:C4049431,missing_disease
"['CHEBI:85155', 'CHEBI:85157']",UMLS:C1112312,1,[],UMLS:C1112312,missing_disease
"['CHEBI:86541', 'CHEBI:88839']",UMLS:C0856716,0,[],UMLS:C0856716,missing_disease
"['CHEBI:8913', 'CHEBI:94458']",MONDO:0004872,1,['CHEBI:8913'],,missing_drug
"['CHEBI:9434', 'CHEBI:9434']",UMLS:C1802373,0,[],UMLS:C1802373,missing_disease
"['CHEBI:94362', 'UNII:19FUJ2C58T', 'UNII:7Y4N11PXO8']",UMLS:C0340732,1,[],UMLS:C0340732,missing_disease
"['CHEBI:9765', 'UNII:BVS505O332']",UMLS:C0178808,0,[],UMLS:C0178808,missing_disease
"['CHEBI:9907', 'UNII:N1429130KR']",UNII:V9G7HR5L1Q,1,['UNII:N1429130KR'],,missing_drug
"['DRUGBANK:DB09422', 'DRUGBANK:DB13959']",UMLS:C0342919,1,[],UMLS:C0342919,missing_disease
"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10342', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0017373,1,"['DRUGBANK:DB10342', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797']",,missing_drug
"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'DRUGBANK:DB15876', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005526,1,"['DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB15876']",,missing_drug
"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'DRUGBANK:DB15876', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",UNII:C9R35M8XV6,1,"['DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB15876']",UNII:C9R35M8XV6,missing_drug+missing_disease
"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0017373,1,"['DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797']",,missing_drug
"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0017373,1,"['DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797']",,missing_drug
"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0017373,1,"['DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797']",,missing_drug
"['DRUGBANK:DB10293', 'DRUGBANK:DB10297']",MONDO:0005441,1,"['DRUGBANK:DB10293', 'DRUGBANK:DB10297']",,missing_drug
"['DRUGBANK:DB10293', 'DRUGBANK:DB10297']",MONDO:0005972,1,"['DRUGBANK:DB10293', 'DRUGBANK:DB10297']",,missing_drug
"['DRUGBANK:DB10293', 'DRUGBANK:DB10297']",UMLS:C3495859,1,"['DRUGBANK:DB10293', 'DRUGBANK:DB10297']",UMLS:C3495859,missing_drug+missing_disease
"['DRUGBANK:DB10294', 'DRUGBANK:DB10296', 'DRUGBANK:DB10297', 'DRUGBANK:DB10298', 'DRUGBANK:DB16710', 'DRUGBANK:DB16711', 'DRUGBANK:DB16713', 'DRUGBANK:DB16714', 'DRUGBANK:DB16715', 'DRUGBANK:DB16716', 'DRUGBANK:DB19342', 'DRUGBANK:DB19343', 'DRUGBANK:DB19344', 'DRUGBANK:DB19345', 'DRUGBANK:DB19346', 'DRUGBANK:DB19347', 'DRUGBANK:DB19348', 'DRUGBANK:DB19349', 'DRUGBANK:DB19350', 'DRUGBANK:DB19351', 'DRUGBANK:DB19352', 'UNII:08VC9WC084']",MONDO:0005972,1,"['DRUGBANK:DB10294', 'DRUGBANK:DB10296', 'DRUGBANK:DB10297', 'DRUGBANK:DB10298', 'DRUGBANK:DB16710', 'DRUGBANK:DB16711', 'DRUGBANK:DB16713', 'DRUGBANK:DB16714', 'DRUGBANK:DB16715', 'DRUGBANK:DB16716', 'DRUGBANK:DB19342', 'DRUGBANK:DB19343', 'DRUGBANK:DB19344', 'DRUGBANK:DB19345', 'DRUGBANK:DB19346', 'DRUGBANK:DB19347', 'DRUGBANK:DB19348', 'DRUGBANK:DB19349', 'DRUGBANK:DB19350', 'DRUGBANK:DB19351', 'DRUGBANK:DB19352', 'UNII:08VC9WC084']",,missing_drug
"['DRUGBANK:DB10294', 'DRUGBANK:DB10296', 'DRUGBANK:DB10297', 'DRUGBANK:DB10298', 'DRUGBANK:DB16710', 'DRUGBANK:DB16711', 'DRUGBANK:DB16713', 'DRUGBANK:DB16714', 'DRUGBANK:DB16715', 'DRUGBANK:DB16716', 'DRUGBANK:DB19342', 'DRUGBANK:DB19343', 'DRUGBANK:DB19344', 'DRUGBANK:DB19345', 'DRUGBANK:DB19346', 'DRUGBANK:DB19347', 'DRUGBANK:DB19348', 'DRUGBANK:DB19349', 'DRUGBANK:DB19350', 'DRUGBANK:DB19351', 'DRUGBANK:DB19352', 'UNII:08VC9WC084']",UMLS:C3495859,1,"['DRUGBANK:DB10294', 'DRUGBANK:DB10296', 'DRUGBANK:DB10297', 'DRUGBANK:DB10298', 'DRUGBANK:DB16710', 'DRUGBANK:DB16711', 'DRUGBANK:DB16713', 'DRUGBANK:DB16714', 'DRUGBANK:DB16715', 'DRUGBANK:DB16716', 'DRUGBANK:DB19342', 'DRUGBANK:DB19343', 'DRUGBANK:DB19344', 'DRUGBANK:DB19345', 'DRUGBANK:DB19346', 'DRUGBANK:DB19347', 'DRUGBANK:DB19348', 'DRUGBANK:DB19349', 'DRUGBANK:DB19350', 'DRUGBANK:DB19351', 'DRUGBANK:DB19352', 'UNII:08VC9WC084']",UMLS:C3495859,missing_drug+missing_disease
"['DRUGBANK:DB10319', 'DRUGBANK:DB10321']",MONDO:0005114,1,"['DRUGBANK:DB10319', 'DRUGBANK:DB10321']",,missing_drug
"['DRUGBANK:DB10319', 'DRUGBANK:DB10323', 'DRUGBANK:DB10324', 'DRUGBANK:DB10325', 'DRUGBANK:DB10328', 'DRUGBANK:DB10332', 'DRUGBANK:DB10336', 'DRUGBANK:DB10337', 'DRUGBANK:DB10340', 'DRUGBANK:DB16609']",MONDO:0005114,1,"['DRUGBANK:DB10319', 'DRUGBANK:DB10323', 'DRUGBANK:DB10324', 'DRUGBANK:DB10325', 'DRUGBANK:DB10328', 'DRUGBANK:DB10332', 'DRUGBANK:DB10336', 'DRUGBANK:DB10337', 'DRUGBANK:DB10340', 'DRUGBANK:DB16609']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10321']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10321']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10322']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10322']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10323']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10323']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10324']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10324']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10325']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10325']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10326']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10326']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10327']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10327']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10328']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10328']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10329']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10329']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10330']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10330']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10331']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10331']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10332']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10332']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10333']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10333']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10334']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10334']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10335']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10335']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10336']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10336']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10337']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10337']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10338']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10338']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10339']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10339']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10340']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10340']",,missing_drug
"['DRUGBANK:DB10320', 'DRUGBANK:DB10341']",MONDO:0005114,1,"['DRUGBANK:DB10320', 'DRUGBANK:DB10341']",,missing_drug
"['DRUGBANK:DB10400', 'DRUGBANK:DB10401']",HP:0410324,1,"['DRUGBANK:DB10400', 'DRUGBANK:DB10401']",,missing_drug
"['DRUGBANK:DB10651', 'DRUGBANK:DB15478', 'DRUGBANK:DB15815']",MONDO:0002203,1,"['DRUGBANK:DB10651', 'DRUGBANK:DB15478', 'DRUGBANK:DB15815']",,missing_drug
"['DRUGBANK:DB10763', 'UNII:J7WWH9M8QS']",UMLS:C5441507,1,['DRUGBANK:DB10763'],UMLS:C5441507,missing_drug+missing_disease
"['DRUGBANK:DB10781', 'DRUGBANK:DB15507', 'DRUGBANK:DB18750']",MONDO:0005812,1,"['DRUGBANK:DB10781', 'DRUGBANK:DB15507', 'DRUGBANK:DB18750']",,missing_drug
"['DRUGBANK:DB10785', 'DRUGBANK:DB10785', 'DRUGBANK:DB10785', 'DRUGBANK:DB10785']",MONDO:0018059,1,"['DRUGBANK:DB10785', 'DRUGBANK:DB10785', 'DRUGBANK:DB10785', 'DRUGBANK:DB10785']",,missing_drug
"['DRUGBANK:DB11065', 'DRUGBANK:DB11066']",MONDO:0001684,1,['DRUGBANK:DB11066'],,missing_drug
"['DRUGBANK:DB11065', 'DRUGBANK:DB11066', 'DRUGBANK:DB13147']",MONDO:0001684,1,['DRUGBANK:DB11066'],,missing_drug
"['DRUGBANK:DB11097', 'UNII:3FYP5M0IJX', 'UNII:K9NXW456E2']",MONDO:0002203,1,['UNII:K9NXW456E2'],,missing_drug
"['DRUGBANK:DB11097', 'UNII:K9NXW456E2']",MONDO:0005265,1,['UNII:K9NXW456E2'],,missing_drug
"['DRUGBANK:DB11158', 'UNII:24H4NWX5CO']",UMLS:C0947873,1,[],UMLS:C0947873,missing_disease
"['DRUGBANK:DB11193', 'UNII:BVS505O332']",UMLS:C0178808,0,[],UMLS:C0178808,missing_disease
"['DRUGBANK:DB11621', 'DRUGBANK:DB13968']",DRUGBANK:DB13924,1,[],DRUGBANK:DB13924,missing_disease
"['DRUGBANK:DB11643', 'DRUGBANK:DB15484', 'DRUGBANK:DB15485', 'DRUGBANK:DB15486', 'DRUGBANK:DB15487']",MONDO:0015766,1,"['DRUGBANK:DB15484', 'DRUGBANK:DB15485', 'DRUGBANK:DB15486', 'DRUGBANK:DB15487']",,missing_drug
"['DRUGBANK:DB13897', 'DRUGBANK:DB13898', 'DRUGBANK:DB13899', 'DRUGBANK:DB13900', 'DRUGBANK:DB13901', 'DRUGBANK:DB13902', 'DRUGBANK:DB13903']",MONDO:0005498,1,"['DRUGBANK:DB13897', 'DRUGBANK:DB13898', 'DRUGBANK:DB13899', 'DRUGBANK:DB13900', 'DRUGBANK:DB13901', 'DRUGBANK:DB13902', 'DRUGBANK:DB13903']",,missing_drug
"['DRUGBANK:DB13968', 'DRUGBANK:DB13968']",MONDO:0001371,1,[],MONDO:0001371,missing_disease
"['DRUGBANK:DB14390', 'DRUGBANK:DB14392', 'DRUGBANK:DB18750']",MONDO:0005812,1,"['DRUGBANK:DB14390', 'DRUGBANK:DB14392', 'DRUGBANK:DB18750']",,missing_drug
"['DRUGBANK:DB14427', 'DRUGBANK:DB14428', 'DRUGBANK:DB14429', 'DRUGBANK:DB14430']",MONDO:0005373,1,"['DRUGBANK:DB14427', 'DRUGBANK:DB14428', 'DRUGBANK:DB14429', 'DRUGBANK:DB14430']",,missing_drug
"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",HP:0002013,0,"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",,missing_drug
"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",HP:0002018,0,"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",,missing_drug
"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",HP:0002027,0,"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",,missing_drug
"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",MONDO:0002203,1,"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",,missing_drug
"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",MONDO:0004565,0,"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",,missing_drug
"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",UMLS:C0267465,0,"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",,missing_drug
"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",UMLS:C0267596,0,"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",,missing_drug
"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",UMLS:C3472181,0,"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",,missing_drug
"['DRUGBANK:DB15478', 'DRUGBANK:DB15815', 'UNII:3FYP5M0IJX']",MONDO:0002203,1,"['DRUGBANK:DB15478', 'DRUGBANK:DB15815']",,missing_drug
"['DRUGBANK:DB15483', 'DRUGBANK:DB15595']",MONDO:0005737,1,['DRUGBANK:DB15595'],,missing_drug
"['DRUGBANK:DB15507', 'DRUGBANK:DB15507', 'DRUGBANK:DB18750', 'DRUGBANK:DB18750']",MONDO:0005812,1,"['DRUGBANK:DB15507', 'DRUGBANK:DB15507', 'DRUGBANK:DB18750', 'DRUGBANK:DB18750']",,missing_drug
"['DRUGBANK:DB15507', 'DRUGBANK:DB18750', 'DRUGBANK:DB18750']",MONDO:0005812,1,"['DRUGBANK:DB15507', 'DRUGBANK:DB18750', 'DRUGBANK:DB18750']",,missing_drug
"['DRUGBANK:DB15521', 'DRUGBANK:DB15522', 'DRUGBANK:DB15523', 'DRUGBANK:DB15524']",MONDO:0005502,1,"['DRUGBANK:DB15521', 'DRUGBANK:DB15522', 'DRUGBANK:DB15523', 'DRUGBANK:DB15524']",,missing_drug
"['DRUGBANK:DB15680', 'DRUGBANK:DB15681', 'DRUGBANK:DB15682', 'DRUGBANK:DB15683']",DRUGBANK:DB10785,1,"['DRUGBANK:DB15680', 'DRUGBANK:DB15681', 'DRUGBANK:DB15682', 'DRUGBANK:DB15683']",DRUGBANK:DB10785,missing_drug+missing_disease
"['DRUGBANK:DB15680', 'DRUGBANK:DB15681', 'DRUGBANK:DB15682', 'DRUGBANK:DB15683']",MONDO:0005373,1,"['DRUGBANK:DB15680', 'DRUGBANK:DB15681', 'DRUGBANK:DB15682', 'DRUGBANK:DB15683']",,missing_drug
"['DRUGBANK:DB15680', 'DRUGBANK:DB15681', 'DRUGBANK:DB15682', 'DRUGBANK:DB15683']",MONDO:0018059,1,"['DRUGBANK:DB15680', 'DRUGBANK:DB15681', 'DRUGBANK:DB15682', 'DRUGBANK:DB15683']",,missing_drug
"['DRUGBANK:DB15815', 'UNII:3FYP5M0IJX']",HP:0002013,0,['DRUGBANK:DB15815'],,missing_drug
"['DRUGBANK:DB15815', 'UNII:3FYP5M0IJX']",HP:0002018,0,['DRUGBANK:DB15815'],,missing_drug
"['DRUGBANK:DB15815', 'UNII:3FYP5M0IJX']",HP:0002027,0,['DRUGBANK:DB15815'],,missing_drug
"['DRUGBANK:DB15815', 'UNII:3FYP5M0IJX']",MONDO:0004565,0,['DRUGBANK:DB15815'],,missing_drug
"['DRUGBANK:DB15815', 'UNII:3FYP5M0IJX']",UMLS:C0267465,0,['DRUGBANK:DB15815'],,missing_drug
"['DRUGBANK:DB15815', 'UNII:3FYP5M0IJX']",UMLS:C0267596,0,['DRUGBANK:DB15815'],,missing_drug
"['DRUGBANK:DB15815', 'UNII:3FYP5M0IJX']",UMLS:C3472181,0,['DRUGBANK:DB15815'],,missing_drug
"['DRUGBANK:DB15823', 'DRUGBANK:DB16540', 'DRUGBANK:DB16548']",UMLS:C0947873,1,"['DRUGBANK:DB16540', 'DRUGBANK:DB16548']",UMLS:C0947873,missing_drug+missing_disease
"['DRUGBANK:DB18750', 'DRUGBANK:DB18750']",MONDO:0005812,1,"['DRUGBANK:DB18750', 'DRUGBANK:DB18750']",,missing_drug
"['PUBCHEM.COMPOUND:105013', 'UNII:G083B71P98']",UniProtKB:P01168,1,['PUBCHEM.COMPOUND:105013'],,missing_drug
"['PUBCHEM.COMPOUND:91820602', 'UNII:2S9ZZM9Q9V', 'UNII:52CMI0WC3Y']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['PUBCHEM.COMPOUND:91820602', 'UNII:52CMI0WC3Y']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['UNII:2S9ZZM9Q9V', 'UNII:52CMI0WC3Y']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['UNII:2WU922TK3L', 'UNII:K6BUU8J72P']",DRUGBANK:DB11066,1,[],DRUGBANK:DB11066,missing_disease
"['UNII:2WU922TK3L', 'UNII:K6BUU8J72P']",UMLS:C4049392,1,[],UMLS:C4049392,missing_disease
"['UNII:2WU922TK3L', 'UNII:K6BUU8J72P']",UMLS:C4049395,1,[],UMLS:C4049395,missing_disease
"['UNII:2WU922TK3L', 'UNII:K6BUU8J72P']",UMLS:C4049418,1,[],UMLS:C4049418,missing_disease
"['UNII:2WU922TK3L', 'UNII:K6BUU8J72P']",UMLS:C4049420,1,[],UMLS:C4049420,missing_disease
"['UNII:2WU922TK3L', 'UNII:K6BUU8J72P']",UMLS:C4049431,1,[],UMLS:C4049431,missing_disease
"['UNII:2WU922TK3L', 'UNII:K6BUU8J72P']",UMLS:C4049435,1,[],UMLS:C4049435,missing_disease
"['UNII:31YO63LBSN', 'UNII:6T8C155666']",UMLS:C0862906,1,[],UMLS:C0862906,missing_disease
"['UNII:31YO63LBSN', 'UNII:6T8C155666']",UMLS:C5395609,1,[],UMLS:C5395609,missing_disease
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",HP:0002153,0,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",HP:0002918,0,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",HP:0011105,0,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",MONDO:0000468,0,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",MONDO:0001106,0,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",MONDO:0001166,0,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",MONDO:0005009,0,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",MONDO:0006684,0,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",MONDO:0006932,0,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",MONDO:0007263,1,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",MONDO:0009688,0,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",UMLS:C0161680,0,['UNII:5UW00M8KR0'],UMLS:C0161680,missing_drug+missing_disease
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",UMLS:C0795692,0,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:5UW00M8KR0', 'UNII:R17X820ROL']",UMLS:C3472181,0,['UNII:5UW00M8KR0'],,missing_drug
"['UNII:6LTE2DNX63', 'UNII:J2D279PEM5']",NCBITaxon:333760,1,"['UNII:6LTE2DNX63', 'UNII:J2D279PEM5']",,missing_drug
"['UNII:6LTE2DNX63', 'UNII:J2D279PEM5']",NCBITaxon:337042,1,"['UNII:6LTE2DNX63', 'UNII:J2D279PEM5']",,missing_drug
"['UNII:8NY9L8837D', 'UNII:Q3B1Y93C1S']",HP:0002015,0,['UNII:Q3B1Y93C1S'],,missing_drug
"['UNII:8NY9L8837D', 'UNII:Q3B1Y93C1S']",MONDO:0006722,0,['UNII:Q3B1Y93C1S'],,missing_drug
"['UNII:8NY9L8837D', 'UNII:Q3B1Y93C1S']",UMLS:C0410447,0,['UNII:Q3B1Y93C1S'],UMLS:C0410447,missing_drug+missing_disease
"['UNII:8NY9L8837D', 'UNII:Q3B1Y93C1S']",UMLS:C1536052,0,['UNII:Q3B1Y93C1S'],,missing_drug
"['UNII:AG9MHG098Z', 'UNII:O43472U9X8']",MONDO:0007915,1,['UNII:AG9MHG098Z'],,missing_drug
